,cocacola,logistic_water,logistic_soda,case
29R70200503,True,True,False,Case 1
29R70200507,True,True,False,Case 1
29R70200508,True,True,False,Case 1
29R70200509,True,True,False,Case 1
29R70200510,True,True,False,Case 1
29R70200511,True,True,False,Case 1
29R70200512,True,True,False,Case 1
29R70200513,True,True,False,Case 1
29R70200514,True,True,False,Case 1
29R70200515,True,True,False,Case 1
29R70200516,True,True,False,Case 1
29R70200517,True,True,False,Case 1
29R70200518,True,True,False,Case 1
29R70200519,True,True,False,Case 1
29R70200520,True,True,False,Case 1
29R70200521,True,True,False,Case 1
29R70200522,True,True,False,Case 1
29R70200523,True,True,False,Case 1
29R70200524,True,True,False,Case 1
29R70200525,True,True,False,Case 1
29R70200526,True,True,False,Case 1
29R70200527,True,True,False,Case 1
29R70200528,True,True,False,Case 1
29R70200529,True,True,False,Case 1
29R70200530,True,True,False,Case 1
29R70200531,True,True,False,Case 1
29R70200532,True,True,False,Case 1
29R70200534,True,True,False,Case 1
29R70200535,True,True,False,Case 1
29R70200536,True,True,False,Case 1
29R70200537,True,True,False,Case 1
29R70200539,True,True,False,Case 1
29R70200540,True,True,False,Case 1
29R70200545,True,True,False,Case 1
29R70200546,True,True,False,Case 1
29R70200547,True,True,False,Case 1
29R70200548,True,True,False,Case 1
29R70200552,True,True,False,Case 1
29R70200556,True,True,False,Case 1
29R70200557,True,True,False,Case 1
29R70200558,True,True,False,Case 1
29R70200559,True,True,False,Case 1
29R70200560,True,True,False,Case 1
29R70200562,True,True,False,Case 1
29R70200563,True,True,False,Case 1
29R70200564,True,True,False,Case 1
29R70200565,True,True,False,Case 1
29R70200566,True,True,False,Case 1
29R70200567,True,True,False,Case 1
29R70200570,True,True,False,Case 1
29R70200571,True,True,False,Case 1
29R70200572,True,True,False,Case 1
29R70200576,True,True,False,Case 1
29R70200577,True,True,False,Case 1
29R70200578,True,True,False,Case 1
29R70200579,True,True,False,Case 1
29R70200580,True,True,False,Case 1
29R70200581,True,True,False,Case 1
29R70200582,True,True,False,Case 1
29R70200583,True,True,False,Case 1
29R70200584,True,True,False,Case 1
29R70200585,True,True,False,Case 1
29R70200586,True,True,False,Case 1
29R70200587,True,True,False,Case 1
29R70200588,True,True,False,Case 1
29R70200589,True,True,False,Case 1
29R70200590,True,True,False,Case 1
29R70200591,True,True,False,Case 1
29R70200592,True,True,False,Case 1
29R70200593,True,True,False,Case 1
29R70200594,True,True,False,Case 1
29R70200595,True,True,False,Case 1
29R70200596,True,True,False,Case 1
29R70200597,True,True,False,Case 1
29R70200598,True,True,False,Case 1
29R70200599,True,True,False,Case 1
29R70200600,True,True,False,Case 1
29R70200601,True,True,False,Case 1
29R70200602,True,True,False,Case 1
29R70200603,True,True,False,Case 1
29R70200604,True,True,False,Case 1
29R70200605,True,True,False,Case 1
29R70200606,True,True,False,Case 1
29R70200608,True,True,False,Case 1
29R70200609,True,True,False,Case 1
29R70200610,True,True,False,Case 1
29R70200617,True,True,False,Case 1
29R70200618,True,True,False,Case 1
29R70200619,True,True,False,Case 1
29R70200620,True,True,False,Case 1
29R70200621,True,True,False,Case 1
29R70200622,True,True,False,Case 1
29R70200623,True,True,False,Case 1
29R70200624,True,True,False,Case 1
29R70200625,True,True,False,Case 1
29R70200626,True,True,False,Case 1
29R70200627,True,True,False,Case 1
29R70200628,True,True,False,Case 1
29R70200629,True,True,False,Case 1
29R70200630,True,True,False,Case 1
29R70200631,True,True,False,Case 1
29R70200632,True,True,False,Case 1
29R70200633,True,True,False,Case 1
29R70200634,True,True,False,Case 1
29R70200635,True,True,False,Case 1
29R70200636,True,True,False,Case 1
29R70200637,True,True,False,Case 1
29R70200638,True,True,False,Case 1
29R70200639,True,True,False,Case 1
29R70200640,True,True,False,Case 1
29R70200641,True,True,False,Case 1
29R70200642,True,True,False,Case 1
29R70200643,True,True,False,Case 1
29R70200644,True,True,False,Case 1
29R70200645,True,True,False,Case 1
29R70200646,True,True,False,Case 1
29R70200647,True,True,False,Case 1
29R70200650,True,True,False,Case 1
29R70200651,True,True,False,Case 1
29R70200652,True,True,False,Case 1
29R70200653,True,True,False,Case 1
29R70200658,True,True,False,Case 1
29R70200659,True,True,False,Case 1
29R70200660,True,True,False,Case 1
29R70200666,True,True,False,Case 1
29R70200667,True,True,False,Case 1
29R70200668,True,True,False,Case 1
29R70200671,True,True,False,Case 1
29R70200674,True,True,False,Case 1
29R70200678,True,True,False,Case 1
29R70200679,True,True,False,Case 1
29R70200680,True,True,False,Case 1
29R70200681,True,True,False,Case 1
29R70200682,True,True,False,Case 1
29R70200683,True,True,False,Case 1
29R70200684,True,True,False,Case 1
29R70200686,True,True,False,Case 1
29R70200687,True,True,False,Case 1
29R70200688,True,True,False,Case 1
29R70200689,True,True,False,Case 1
29R70200690,True,True,False,Case 1
29R70200691,True,True,False,Case 1
29R70200692,True,True,False,Case 1
29R70200693,True,True,False,Case 1
29R70200694,True,True,False,Case 1
29R70200695,True,True,False,Case 1
29R70200696,True,True,False,Case 1
29R70200697,True,True,False,Case 1
29R70200698,True,True,False,Case 1
29R70200699,True,True,False,Case 1
29R70200700,True,True,False,Case 1
29R70200701,True,True,False,Case 1
29R70200702,True,True,False,Case 1
29R70200703,True,True,False,Case 1
29R70200704,True,True,False,Case 1
29R70200705,True,True,False,Case 1
29R70200706,True,True,False,Case 1
29R70200707,True,True,False,Case 1
29R70200708,True,True,False,Case 1
29R70200709,True,True,False,Case 1
29R70200710,True,True,False,Case 1
29R70200711,True,True,False,Case 1
29R70200712,True,True,False,Case 1
29R70200713,True,True,False,Case 1
29R70200714,True,True,False,Case 1
29R70200715,True,True,False,Case 1
29R70200716,True,True,False,Case 1
29R70200719,True,True,False,Case 1
29R70200726,True,True,False,Case 1
29R70200727,True,True,False,Case 1
29R70200728,True,True,False,Case 1
29R70200729,True,True,False,Case 1
29R70200730,True,True,False,Case 1
29R70200731,True,True,False,Case 1
29R70200733,True,True,False,Case 1
29R70200734,True,True,False,Case 1
29R70200735,True,True,False,Case 1
29R70200736,True,True,False,Case 1
29R70200737,True,True,False,Case 1
29R70200738,True,True,False,Case 1
29R70200739,True,True,False,Case 1
29R70200740,True,True,False,Case 1
29R70200741,True,True,False,Case 1
29R70200742,True,True,False,Case 1
29R70200743,True,True,False,Case 1
29R70200744,True,True,False,Case 1
29R70200745,True,True,False,Case 1
29R70200746,True,True,False,Case 1
29R70200747,True,True,False,Case 1
29R70200748,True,True,False,Case 1
29R70200749,True,True,False,Case 1
29R70200750,True,True,False,Case 1
29R70200751,True,True,False,Case 1
29R70200752,True,True,False,Case 1
29R70200753,True,True,False,Case 1
29R70200754,True,True,False,Case 1
29R70200755,True,True,False,Case 1
29R70200757,True,True,False,Case 1
29R70200758,True,True,False,Case 1
29R70200759,True,True,False,Case 1
29R70200760,True,True,False,Case 1
29R70200762,True,True,False,Case 1
29R70200765,True,True,False,Case 1
29R70200771,True,True,False,Case 1
29R70200772,True,True,False,Case 1
29R70200773,True,True,False,Case 1
29R70200774,True,True,False,Case 1
29R70200775,True,True,False,Case 1
29R70200776,True,True,False,Case 1
29R70200777,True,True,False,Case 1
29R70200778,True,True,False,Case 1
29R70200779,True,True,False,Case 1
29R70200780,True,True,False,Case 1
29R70200781,True,True,False,Case 1
29R70200782,True,True,False,Case 1
29R70200783,True,True,False,Case 1
29R70200784,True,True,False,Case 1
29R70200785,True,True,False,Case 1
29R70200786,True,True,False,Case 1
29R70200787,True,True,False,Case 1
29R70200788,True,True,False,Case 1
29R70200789,True,True,False,Case 1
29R70200790,True,True,False,Case 1
29R70200791,True,True,False,Case 1
29R70200792,True,True,False,Case 1
29R70200793,True,True,False,Case 1
29R70200794,True,True,False,Case 1
29R70200795,True,True,False,Case 1
29R70200796,True,True,False,Case 1
29R70200797,True,True,False,Case 1
29R70200798,True,True,False,Case 1
29R70200799,True,True,False,Case 1
29R70200800,True,True,False,Case 1
29R70200801,True,True,False,Case 1
29R70200802,True,True,False,Case 1
29R70200803,True,True,False,Case 1
29R70200804,True,True,False,Case 1
29R70200806,True,True,False,Case 1
29R70200807,True,True,False,Case 1
29R70200808,True,True,False,Case 1
29R70200809,True,True,False,Case 1
29R70200810,True,True,False,Case 1
29R70200811,True,True,False,Case 1
29R70200812,True,True,False,Case 1
29R70200813,True,True,False,Case 1
29R70200814,True,False,False,Case 2
29R70200815,True,True,False,Case 1
29R70200816,True,True,False,Case 1
29R70200817,True,True,False,Case 1
29R70200818,True,True,False,Case 1
29R70200820,True,False,False,Case 2
29R70200821,True,True,False,Case 1
29R70200822,True,True,False,Case 1
29R70200826,True,True,False,Case 1
29R70200827,True,True,False,Case 1
29R70200828,True,True,False,Case 1
29R70200829,True,True,False,Case 1
29R70200830,True,True,False,Case 1
29R70200831,True,True,False,Case 1
29R70200837,True,True,False,Case 1
29R70200838,True,True,False,Case 1
29R70200839,True,True,False,Case 1
29R70200840,True,True,False,Case 1
29R70200841,True,True,False,Case 1
29R70200842,True,True,False,Case 1
29R70200843,True,True,False,Case 1
29R70200844,True,True,False,Case 1
29R70200845,True,True,False,Case 1
29R70200846,True,True,False,Case 1
29R70200847,True,True,False,Case 1
29R70200848,True,True,False,Case 1
29R70200849,True,True,False,Case 1
29R70200850,True,True,False,Case 1
29R70200851,True,True,False,Case 1
29R70200853,True,True,False,Case 1
29R70200854,True,False,False,Case 2
29R70200855,True,True,False,Case 1
29R70200856,True,True,False,Case 1
29R70200857,True,True,False,Case 1
29R70200858,True,True,False,Case 1
29R70200859,True,True,False,Case 1
29R70200860,True,True,False,Case 1
29R70200877,True,True,False,Case 1
29R70200883,True,True,False,Case 1
29R70200884,True,True,False,Case 1
29R70200885,True,True,False,Case 1
29R70200886,True,True,False,Case 1
29R70200887,True,True,False,Case 1
29R70200888,True,True,False,Case 1
29R70200889,True,True,False,Case 1
29R70200890,True,True,False,Case 1
29R70200891,True,True,False,Case 1
29R70200892,True,True,False,Case 1
29R70200893,True,True,False,Case 1
29R70200894,True,True,False,Case 1
29R70200895,True,True,False,Case 1
29R70200896,True,True,False,Case 1
29R70200897,True,True,False,Case 1
29R70200898,True,True,False,Case 1
29R70200903,True,True,False,Case 1
29R70200904,True,True,False,Case 1
29R70200905,True,True,False,Case 1
29R70200906,True,True,False,Case 1
29R70200907,True,True,False,Case 1
29R70200908,True,True,False,Case 1
29R70200909,True,True,False,Case 1
29R70200910,True,True,False,Case 1
29R70200911,True,True,False,Case 1
29R70200912,True,True,False,Case 1
29R70200926,True,True,False,Case 1
29R70200929,True,True,False,Case 1
29R70200930,True,True,False,Case 1
29R70200931,True,True,False,Case 1
29R70200934,True,True,False,Case 1
29R70200935,True,True,False,Case 1
29R70200936,True,True,False,Case 1
29R70200937,True,True,False,Case 1
29R70200938,True,True,False,Case 1
29R70200939,True,True,False,Case 1
29R70200940,True,True,False,Case 1
29R70200941,True,True,False,Case 1
29R70200942,True,True,False,Case 1
29R70200943,True,True,False,Case 1
29R70200944,True,True,False,Case 1
29R70200945,True,True,False,Case 1
29R70200946,True,True,False,Case 1
29R70200947,True,True,False,Case 1
29R70200948,True,True,False,Case 1
29R70200949,True,True,False,Case 1
29R70200950,True,True,False,Case 1
29R70200951,True,True,False,Case 1
29R70200952,True,True,False,Case 1
29R70200954,True,True,False,Case 1
29R70200955,True,True,False,Case 1
29R70200958,True,True,False,Case 1
29R70200959,True,True,False,Case 1
29R70200960,True,True,False,Case 1
29R70200961,True,True,False,Case 1
29R70200962,True,True,False,Case 1
29R70200963,True,True,False,Case 1
29R70200964,True,True,False,Case 1
29R70200965,True,True,False,Case 1
29R70200966,True,True,False,Case 1
29R70200967,True,True,False,Case 1
29R70200968,True,True,False,Case 1
29R70200972,True,True,False,Case 1
29R70200977,True,True,False,Case 1
29R70200980,True,True,False,Case 1
29R70200981,True,True,False,Case 1
29R70200982,True,True,False,Case 1
29R70200983,True,True,False,Case 1
29R70200984,True,True,False,Case 1
29R70200985,True,True,False,Case 1
29R70200986,True,True,False,Case 1
29R70200987,True,True,False,Case 1
29R70200988,True,True,False,Case 1
29R70200989,True,True,False,Case 1
29R70200990,True,True,False,Case 1
29R70200991,True,True,False,Case 1
29R70200992,True,True,False,Case 1
29R70200993,True,True,False,Case 1
29R70200994,True,True,False,Case 1
29R70200995,True,True,False,Case 1
29R70200996,True,True,False,Case 1
29R70200997,True,True,False,Case 1
29R70200998,True,True,False,Case 1
29R70200999,True,True,False,Case 1
29R70201000,True,True,False,Case 1
29R70201001,True,True,False,Case 1
29R70201002,True,True,False,Case 1
29R70201003,True,True,False,Case 1
29R70201004,True,True,False,Case 1
29R70201005,True,True,False,Case 1
29R70201006,True,True,False,Case 1
29R70201007,True,True,False,Case 1
29R70201008,True,True,False,Case 1
29R70201009,True,True,False,Case 1
29R70201011,True,True,False,Case 1
29R70201012,True,True,False,Case 1
29R70201013,True,True,False,Case 1
29R70201014,True,True,False,Case 1
29R70201015,True,True,False,Case 1
29R70201016,True,True,False,Case 1
29R70201017,True,True,False,Case 1
29R70201018,True,True,False,Case 1
29R70201024,True,True,False,Case 1
29R70201027,True,True,False,Case 1
29R70201028,True,True,False,Case 1
29R70201031,True,True,False,Case 1
29R70201032,True,True,False,Case 1
29R70201033,True,True,False,Case 1
29R70201034,True,True,False,Case 1
29R70201035,True,True,False,Case 1
29R70201036,True,True,False,Case 1
29R70201037,True,True,False,Case 1
29R70201038,True,True,False,Case 1
29R70201039,True,True,False,Case 1
29R70201040,True,True,False,Case 1
29R70201041,True,True,False,Case 1
29R70201042,True,True,False,Case 1
29R70201043,True,True,False,Case 1
29R70201044,True,True,False,Case 1
29R70201045,True,True,False,Case 1
29R70201046,True,True,False,Case 1
29R70201047,True,True,False,Case 1
29R70201048,True,True,False,Case 1
29R70201049,True,True,False,Case 1
29R70201050,True,True,False,Case 1
29R70201051,True,True,False,Case 1
29R70201052,True,True,False,Case 1
29R70201053,True,True,False,Case 1
29R70201055,True,True,False,Case 1
29R70201056,True,True,False,Case 1
29R70201057,True,True,False,Case 1
29R70201058,True,True,False,Case 1
29R70201059,True,True,False,Case 1
29R70201060,True,True,False,Case 1
29R70201061,True,True,False,Case 1
29R70201062,True,True,False,Case 1
29R70201063,True,True,False,Case 1
29R70201064,True,True,False,Case 1
29R70201065,True,True,False,Case 1
29R70201066,True,True,False,Case 1
29R70201067,True,True,False,Case 1
29R70201069,True,True,False,Case 1
29R70201070,True,True,False,Case 1
29R70201071,True,True,False,Case 1
29R70201072,True,True,False,Case 1
29R70201076,True,True,False,Case 1
29R70201077,True,True,False,Case 1
29R70201078,True,True,False,Case 1
29R70201079,True,True,False,Case 1
29R70201080,True,True,False,Case 1
29R70201081,True,True,False,Case 1
29R70201082,True,True,False,Case 1
29R70201083,True,True,False,Case 1
29R70201084,True,True,False,Case 1
29R70201085,True,True,False,Case 1
29R70201086,True,True,False,Case 1
29R70201087,True,True,False,Case 1
29R70201088,True,True,False,Case 1
29R70201089,True,True,False,Case 1
29R70201090,True,True,False,Case 1
29R70201091,True,True,False,Case 1
29R70201092,True,True,False,Case 1
29R70201093,True,True,False,Case 1
29R70201094,True,True,False,Case 1
29R70201096,True,True,False,Case 1
29R70201098,True,True,False,Case 1
29R70201099,True,True,False,Case 1
29R70201100,True,True,False,Case 1
29R70201101,True,True,False,Case 1
29R70201102,True,True,False,Case 1
29R70201103,True,True,False,Case 1
29R70201104,True,True,False,Case 1
29R70201105,True,True,False,Case 1
29R70201106,True,True,False,Case 1
29R70201107,True,True,False,Case 1
29R70201108,True,True,False,Case 1
29R70201109,True,False,False,Case 2
29R70201110,True,True,False,Case 1
29R70201111,True,True,False,Case 1
29R70201112,True,True,False,Case 1
29R70201113,True,True,False,Case 1
